Latitude,Longitude,Sport,LGA Name,Facility Name
-38.113,145.296,Basketball,Casey City Council,Casey Indoor Leisure Centre
-38.112772,145.294045,Basketball,Casey City Council,Casey Indoor Leisure Centre
-37.978588,145.259785,Basketball,Casey City Council,Endeavour Hills Leisure Centre
-38.15697,145.302327,Basketball,Casey City Council,"Glover Recreation Reserve,"
-37.99847,145.307859,Basketball,Casey City Council,Jackson Reserve Playground
-38.083526,145.274553,Basketball,Casey City Council,"Lawson Poole Recreation Reserve, "
-38.017492,145.298057,Basketball,Casey City Council,Max Pawsey Recreation Reserve
-38.146868,145.232147,Basketball,Casey City Council,"Morning Mist Recreation Reserve, "
-37.980461,145.241124,Basketball,Casey City Council,Power Reserve
-38.219145,145.313461,Basketball,Casey City Council,Warneet Recreation Reserve
-38.045978,145.289441,Cricket,Casey City Council,Amberly Park Drive Reserve
-38.027951,145.354874,Cricket,Casey City Council,Arch Brown Reserve
-38.056559,145.24987,Cricket,Casey City Council,Banjo Patterson Park
-37.967677,145.264227,Cricket,Casey City Council,Barry Simon Recreation Reserve
-38.045403,145.3542,Cricket,Casey City Council,Berwick Fields Primary School
-38.048455,145.332573,Cricket,Casey City Council,Berwick Fields Recreation Reserve
-38.070985,145.315223,Cricket,Casey City Council,Berwick Springs Recreation Reserve
-38.071346,145.315378,Cricket,Casey City Council,Berwick Springs Reserve
-38.037459,145.258923,Cricket,Casey City Council,"Cairns Road Recreation Reserve,"
-38.08652,145.292502,Cricket,Casey City Council,Carlisle Park Reserve
-38.121979,145.312021,Cricket,Casey City Council,Casey Fields
-38.121979,145.312021,Cricket,Casey City Council,Casey Fields
-37.985765,145.251995,Cricket,Casey City Council,Charles Green Reserve
-38.11994,145.328291,Cricket,Casey City Council,Clyde Recreation Reserve
-38.117568,145.283637,Cricket,Casey City Council,Cranbourne Recreation Reserve
-38.089272,145.277514,Cricket,Casey City Council,Donnelly Recreation Reserve
-38.029054,145.3632,Cricket,Casey City Council,Edwin Flack Recreation Reserve
-37.996774,145.242946,Cricket,Casey City Council,Eumemmerring Park
-37.996774,145.242946,Cricket,Casey City Council,Eumemmerring Park
-37.989384,145.274223,Cricket,Casey City Council,"Frog Hollow Recreation Reserve,"
-37.837688,145.072328,Cricket,Casey City Council,Frog Hollow Reserve
-38.156582,145.302598,Cricket,Casey City Council,Glover Recreation Reserve
-38.15697,145.302327,Cricket,Casey City Council,"Glover Recreation Reserve,"
-38.001698,145.269167,Cricket,Casey City Council,"Hallam Recreation Reserve, "
-38.105387,145.302912,Cricket,Casey City Council,Hunt Club Estate
-38.102714,145.271077,Cricket,Casey City Council,"J & P Cam Recreation Reserve,"
-38.134417,145.293001,Cricket,Casey City Council,Junction Village Recreation Reserve
-37.991078,145.305369,Cricket,Casey City Council,Kalora Park Reserve
-38.054077,145.345203,Cricket,Casey City Council,Kambrya College
-38.023132,145.248479,Cricket,Casey City Council,KM Reedy Recreation Reserve
-38.023132,145.248479,Cricket,Casey City Council,KM Reedy Recreation Reserve
-38.083526,145.274553,Cricket,Casey City Council,"Lawson Poole Recreation Reserve, "
-38.072755,145.250936,Cricket,Casey City Council,Marriott Waters Reserve
-38.017492,145.298057,Cricket,Casey City Council,Max Pawsey Recreation Reserve
-38.017492,145.298057,Cricket,Casey City Council,Max Pawsey Recreation Reserve
-37.987625,145.288203,Cricket,Casey City Council,"Narre Warren Nth Recreation Reserve, "
-37.987625,145.288203,Cricket,Casey City Council,"Narre Warren Nth Recreation Reserve, "
-38.20352,145.228467,Cricket,Casey City Council,Pearcedale Recreation Reserve
-37.980461,145.241124,Cricket,Casey City Council,Power Reserve
-38.030024,145.258671,Cricket,Casey City Council,Robert Booth Reserve
-38.216527,145.386444,Cricket,Casey City Council,Rutter Park Memorial Reserve
-37.980307,145.270819,Cricket,Casey City Council,"Singleton Recreation Reserve, "
-38.062273,145.289838,Cricket,Casey City Council,Strathaird Reserve
-38.062273,145.289838,Cricket,Casey City Council,Strathaird Reserve
-38.039175,145.327194,Cricket,Casey City Council,Sweeney Reserve
-38.039175,145.327194,Cricket,Casey City Council,Sweeney Reserve
-37.964774,145.249235,Cricket,Casey City Council,Sydney Pargeter Reserve
-37.964774,145.249235,Cricket,Casey City Council,Sydney Pargeter Reserve
-37.986746,145.260699,Cricket,Casey City Council,Sydney Parkinson Reserve
-38.210669,145.37535,Cricket,Casey City Council,Tooradin Recreation Reserve
-37.995007,145.245483,Cricket,Casey City Council,Waratah South Reserve
-38.219145,145.313461,Cricket,Casey City Council,Warneet Recreation Reserve
-38.121979,145.312021,Netball,Casey City Council,Casey Fields
-38.113,145.296,Netball,Casey City Council,Casey Indoor Leisure Centre
-38.112772,145.294045,Netball,Casey City Council,Casey Indoor Leisure Centre
-38.029054,145.3632,Netball,Casey City Council,Edwin Flack Recreation Reserve
-37.996774,145.242946,Netball,Casey City Council,Eumemmerring Park
-38.156582,145.302598,Netball,Casey City Council,Glover Recreation Reserve
-38.156582,145.302598,Netball,Casey City Council,Glover Recreation Reserve
-38.15697,145.302327,Netball,Casey City Council,"Glover Recreation Reserve,"
-38.001698,145.269167,Netball,Casey City Council,"Hallam Recreation Reserve, "
-37.991078,145.305369,Netball,Casey City Council,Kalora Park Reserve
-37.996841,145.243353,Netball,Casey City Council,Olive Road Recreation Reserve
-38.20352,145.228467,Netball,Casey City Council,Pearcedale Recreation Reserve
-38.030024,145.258671,Netball,Casey City Council,Robert Booth Reserve
-38.039175,145.327194,Netball,Casey City Council,Sweeney Reserve
-38.210669,145.37535,Netball,Casey City Council,Tooradin Recreation Reserve
-37.988644,145.231543,Soccer,Casey City Council,Betula Reserve
-37.969783,145.24973,Soccer,Casey City Council,Chalcot Lodge Reserve
-38.117568,145.283637,Soccer,Casey City Council,Cranbourne Recreation Reserve
-38.116055,145.271576,Soccer,Casey City Council,Cranbourne Soccer
-37.974215,145.275533,Soccer,Casey City Council,Gleneagles Secondary College
-38.065279,145.308473,Soccer,Casey City Council,Hillsmeade Reserve
-37.994838,145.306538,Soccer,Casey City Council,Jack Thomas Recreation Reserve
-37.97974,145.247119,Soccer,Casey City Council,James Cook Reserve
-38.023132,145.248479,Soccer,Casey City Council,KM Reedy Recreation Reserve
-38.083526,145.274553,Soccer,Casey City Council,"Lawson Poole Recreation Reserve, "
-37.980461,145.241124,Soccer,Casey City Council,Power Reserve
-37.971065,145.276063,Soccer,Casey City Council,"Reema Recreation Reserve,"
-38.039175,145.327194,Soccer,Casey City Council,Sweeney Reserve
-37.992989,145.249168,Soccer,Casey City Council,"Waratah Recreation Reserve,"
-38.027951,145.354874,Tennis,Casey City Council,Arch Brown Reserve
-38.121979,145.312021,Tennis,Casey City Council,Casey Fields
-38.121979,145.312021,Tennis,Casey City Council,Casey Fields
-38.11994,145.328291,Tennis,Casey City Council,Clyde Recreation Reserve
-38.117568,145.283637,Tennis,Casey City Council,Cranbourne Recreation Reserve
-38.001823,145.342576,Tennis,Casey City Council,Dalton reserve
-38.001823,145.342576,Tennis,Casey City Council,Dalton reserve
-37.996774,145.242946,Tennis,Casey City Council,Eumemmerring Park
-38.156582,145.302598,Tennis,Casey City Council,Glover Recreation Reserve
-38.156582,145.302598,Tennis,Casey City Council,Glover Recreation Reserve
-38.15697,145.302327,Tennis,Casey City Council,"Glover Recreation Reserve,"
-38.001698,145.269167,Tennis,Casey City Council,"Hallam Recreation Reserve, "
-38.017492,145.298057,Tennis,Casey City Council,Max Pawsey Recreation Reserve
-38.146868,145.232147,Tennis,Casey City Council,"Morning Mist Recreation Reserve, "
-38.025228,145.309751,Tennis,Casey City Council,Narre Warren Country Club Tennis Court
-37.979048,145.314987,Tennis,Casey City Council,Narre Warren Nth Tennis Club
-38.050845,145.286067,Tennis,Casey City Council,Narre Warren South Tennis Club
-38.20352,145.228467,Tennis,Casey City Council,Pearcedale Recreation Reserve
-38.030024,145.258671,Tennis,Casey City Council,Robert Booth Reserve
-38.039175,145.327194,Tennis,Casey City Council,Sweeney Reserve
-38.210669,145.37535,Tennis,Casey City Council,Tooradin Recreation Reserve
-38.219145,145.313461,Tennis,Casey City Council,Warneet Recreation Reserve
-36.792731,143.549039,AFL,Central Goldfields Shire Council,Bealiba Recreation Reserve
-37.045446,143.808903,AFL,Central Goldfields Shire Council,Carisbrook Recreation Reserve
-36.853322,143.732102,AFL,Central Goldfields Shire Council,Deledeo Recreation Reserve
-37.058239,143.731452,AFL,Central Goldfields Shire Council,Hedges Oval
-37.043009,143.74114,AFL,Central Goldfields Shire Council,Princes Park Precinct
-37.169542,143.693932,AFL,Central Goldfields Shire Council,Talbot Recreation Reserve
-37.05575,143.743896,Basketball,Central Goldfields Shire Council,Maryborough Sports and Leisure Centre
-37.169509,143.695397,Basketball,Central Goldfields Shire Council,Talbot Indoor Recreation Centre
-37.045446,143.808903,Cricket,Central Goldfields Shire Council,Carisbrook Recreation Reserve
-36.853322,143.732102,Cricket,Central Goldfields Shire Council,Deledeo Recreation Reserve
-37.053752,143.749444,Cricket,Central Goldfields Shire Council,Frank Graham Oval
-37.058239,143.731452,Cricket,Central Goldfields Shire Council,Hedges Oval
-36.749226,143.663428,Cricket,Central Goldfields Shire Council,Moliagul Oval
-37.04098,143.732044,Cricket,Central Goldfields Shire Council,Peel Street Reserve
-37.043009,143.74114,Cricket,Central Goldfields Shire Council,Princes Park Precinct
-37.043009,143.74114,Cricket,Central Goldfields Shire Council,Princes Park Precinct
-37.053532,143.728456,Cricket,Central Goldfields Shire Council,Ron Sinclair Oval
-37.169542,143.693932,Cricket,Central Goldfields Shire Council,Talbot Recreation Reserve
-37.045446,143.808903,Netball,Central Goldfields Shire Council,Carisbrook Recreation Reserve
-36.853322,143.732102,Netball,Central Goldfields Shire Council,Deledeo Recreation Reserve
-37.058239,143.731452,Netball,Central Goldfields Shire Council,Hedges Oval
-37.043009,143.74114,Netball,Central Goldfields Shire Council,Princes Park Precinct
-37.169542,143.693932,Netball,Central Goldfields Shire Council,Talbot Recreation Reserve
-37.053752,143.749444,Soccer,Central Goldfields Shire Council,Frank Graham Oval
-36.788068,143.552968,Tennis,Central Goldfields Shire Council,Bealiba Tennis Club
-36.989495,143.711378,Tennis,Central Goldfields Shire Council,Bowenvale Tennis
-37.045446,143.808903,Tennis,Central Goldfields Shire Council,Carisbrook Recreation Reserve
-37.101283,143.727198,Tennis,Central Goldfields Shire Council,Daisy Hill Tennis Club
-36.903814,143.569516,Tennis,Central Goldfields Shire Council,Dunluce Tennis
-36.859401,143.733394,Tennis,Central Goldfields Shire Council,Dunolly Tennis Club
-36.859401,143.733394,Tennis,Central Goldfields Shire Council,Dunolly Tennis Club
-37.043009,143.74114,Tennis,Central Goldfields Shire Council,Princes Park Precinct
-37.043009,143.74114,Tennis,Central Goldfields Shire Council,Princes Park Precinct
-37.173229,143.701853,Tennis,Central Goldfields Shire Council,Talbot Tennis Club
-38.242638,143.50924,AFL,Colac Otway Shire Council,Alvie Recreation Reserve
-38.762937,143.667818,AFL,Colac Otway Shire Council,Apollo Bay Recreation Reserve
-38.193755,143.645277,AFL,Colac Otway Shire Council,Beeac Recreation Reserve
-38.334095,143.789681,AFL,Colac Otway Shire Council,Birregurra Recreation Reserve
-38.560785,143.393229,AFL,Colac Otway Shire Council,Carlisle River Recreation Reserve
-38.347988,143.586344,AFL,Colac Otway Shire Council,Central Reserve
-38.364438,143.581651,AFL,Colac Otway Shire Council,Elliminyt Recreation Reserve
-38.506294,143.726206,AFL,Colac Otway Shire Council,Forrest Recreation Reserve
-38.526229,143.53794,AFL,Colac Otway Shire Council,Gellibrand Recreation Reserve
-38.412427,143.441344,AFL,Colac Otway Shire Council,Irrewillipe Recreation Reserve
-38.287327,143.65801,AFL,Colac Otway Shire Council,Warrowie Recreation Reserve
-38.34158,143.569865,AFL,Colac Otway Shire Council,Western Oval
-38.35032,143.588796,Basketball,Colac Otway Shire Council,Blue Water Fitness Centre 
-38.667834,143.860289,Basketball,Colac Otway Shire Council,Kennett River Tennis Court
-38.242638,143.50924,Cricket,Colac Otway Shire Council,Alvie Recreation Reserve
-38.762937,143.667818,Cricket,Colac Otway Shire Council,Apollo Bay Recreation Reserve
-38.193755,143.645277,Cricket,Colac Otway Shire Council,Beeac Recreation Reserve
-38.629738,143.571339,Cricket,Colac Otway Shire Council,Beech Forest Recreation Reserve
-38.334095,143.789681,Cricket,Colac Otway Shire Council,Birregurra Recreation Reserve
-38.347988,143.586344,Cricket,Colac Otway Shire Council,Central Reserve
-38.334256,143.582989,Cricket,Colac Otway Shire Council,Colac Cricket Ground
-38.345182,143.596546,Cricket,Colac Otway Shire Council,Eastern Reserve
-38.364438,143.581651,Cricket,Colac Otway Shire Council,Elliminyt Recreation Reserve
-38.506294,143.726206,Cricket,Colac Otway Shire Council,Forrest Recreation Reserve
-38.526229,143.53794,Cricket,Colac Otway Shire Council,Gellibrand Recreation Reserve
-38.412427,143.441344,Cricket,Colac Otway Shire Council,Irrewillipe Recreation Reserve
-38.369046,143.4045,Cricket,Colac Otway Shire Council,Pirron Yallock Recreation Reserve
-38.225017,143.569287,Cricket,Colac Otway Shire Council,Warrion Recreation Reserve
-38.287327,143.65801,Cricket,Colac Otway Shire Council,Warrowie Recreation Reserve
-38.34158,143.569865,Cricket,Colac Otway Shire Council,Western Oval
-38.242638,143.50924,Netball,Colac Otway Shire Council,Alvie Recreation Reserve
-38.762937,143.667818,Netball,Colac Otway Shire Council,Apollo Bay Recreation Reserve
-38.345182,143.596546,Netball,Colac Otway Shire Council,Eastern Reserve
-38.364438,143.581651,Netball,Colac Otway Shire Council,Elliminyt Recreation Reserve
-38.506294,143.726206,Netball,Colac Otway Shire Council,Forrest Recreation Reserve
-38.526229,143.53794,Netball,Colac Otway Shire Council,Gellibrand Recreation Reserve
-38.412427,143.441344,Netball,Colac Otway Shire Council,Irrewillipe Recreation Reserve
-38.287327,143.65801,Netball,Colac Otway Shire Council,Warrowie Recreation Reserve
-38.34158,143.569865,Netball,Colac Otway Shire Council,Western Oval
-38.347988,143.586344,Soccer,Colac Otway Shire Council,Central Reserve
-38.369046,143.4045,Soccer,Colac Otway Shire Council,Pirron Yallock Recreation Reserve
-38.762937,143.667818,Tennis,Colac Otway Shire Council,Apollo Bay Recreation Reserve
-38.75371,143.661514,Tennis,Colac Otway Shire Council,Apollo Bay Tennis Court
-38.420858,143.608137,Tennis,Colac Otway Shire Council,Barongarook Tennis Courts
-38.469286,143.759189,Tennis,Colac Otway Shire Council,Barwon Downs Tennis Court
-38.193755,143.645277,Tennis,Colac Otway Shire Council,Beeac Recreation Reserve
-38.631026,143.528977,Tennis,Colac Otway Shire Council,Beech Forest (Fergusson) 
-38.334095,143.789681,Tennis,Colac Otway Shire Council,Birregurra Recreation Reserve
-38.560785,143.393229,Tennis,Colac Otway Shire Council,Carlisle River Recreation Reserve
-38.347988,143.586344,Tennis,Colac Otway Shire Council,Central Reserve
-38.338517,143.601751,Tennis,Colac Otway Shire Council,Colac Tennis Club
-38.338517,143.601751,Tennis,Colac Otway Shire Council,Colac Tennis Club
-38.338517,143.601751,Tennis,Colac Otway Shire Council,Colac Tennis Club
-38.287923,143.528666,Tennis,Colac Otway Shire Council,Cororooke Tennis Court
-38.364438,143.581651,Tennis,Colac Otway Shire Council,Elliminyt Recreation Reserve
-38.51661,143.717638,Tennis,Colac Otway Shire Council,Forrest Tennis Court
-38.526229,143.53794,Tennis,Colac Otway Shire Council,Gellibrand Recreation Reserve
-38.455656,143.684212,Tennis,Colac Otway Shire Council,Gerangamete Tennis Court
-38.758251,143.375171,Tennis,Colac Otway Shire Council,Johanna Tennis Court
-38.480074,143.585192,Tennis,Colac Otway Shire Council,Kawarren Tennis Court
-38.667834,143.860289,Tennis,Colac Otway Shire Council,Kennett River Tennis Court
-38.343387,143.494806,Tennis,Colac Otway Shire Council,Larpent Tennis Courts
-38.682591,143.387232,Tennis,Colac Otway Shire Council,Lavers Hill Tennis Court
-38.437438,143.808021,Tennis,Colac Otway Shire Council,Pennyroyal Tennis Court
-38.373466,143.380475,Tennis,Colac Otway Shire Council,Swan Marsh Tennis Courts
-38.327771,143.617807,Tennis,Colac Otway Shire Council,Tennis Courts
-38.312901,143.686436,Tennis,Colac Otway Shire Council,Warncoort Tennis Courts
-38.225017,143.569287,Tennis,Colac Otway Shire Council,Warrion Recreation Reserve
-38.37356,143.636993,Tennis,Colac Otway Shire Council,Yeo Tennis Courts
-38.330548,143.07289,AFL,Corangamite Shire Council,Cobden Recreation Reserve  
-37.949017,143.227938,AFL,Corangamite Shire Council,Derrinallum Park  
-38.240423,143.151384,AFL,Corangamite Shire Council,Leura Oval  
-37.958212,143.341005,AFL,Corangamite Shire Council,Lismore Recreation Reserve  
-38.191045,142.937647,AFL,Corangamite Shire Council,Noorat Recreation Reserve  
-38.495275,143.212358,AFL,Corangamite Shire Council,Simpson Recreation Reserve  
-37.689406,143.365603,AFL,Corangamite Shire Council,Skipton Recreation Reserve  
